"SA1_CODE_2021","district","proportion_in_district"
21305157914,Werribee,1
21305157915,Werribee,1
21305157916,Werribee,1
21305157917,Werribee,1
21305157918,Werribee,1
21305157919,Werribee,1
21305157920,Werribee,1
21305157921,Werribee,1
21305157922,Werribee,1
21305157923,Werribee,1
21305158001,Point Cook,1
21305158002,Point Cook,1
21305158003,Point Cook,1
21305158004,Point Cook,1
21305158005,Point Cook,1
21305158006,Point Cook,1
21305158007,Point Cook,1
21305158008,Point Cook,1
21305158009,Point Cook,1
21305158010,Point Cook,1
21305158011,Point Cook,1
21305158012,Point Cook,1
21305158013,Point Cook,1
21305158014,Point Cook,1
21305158015,Point Cook,1
21305158016,Point Cook,1
21305158017,Point Cook,1
21305158018,Point Cook,1
21305158019,Point Cook,1
21305158020,Point Cook,1
21305158021,Point Cook,1
21305158022,Point Cook,1
21305158023,Point Cook,1
21305158024,Point Cook,1
21305158025,Point Cook,1
21305158026,Point Cook,1
21305158027,Point Cook,1
21305158028,Point Cook,1
21305158029,Point Cook,1
21305158030,Point Cook,1
21305158031,Point Cook,1
21305158032,Point Cook,1
21305158033,Point Cook,1
21305158034,Point Cook,1
21305158101,Point Cook,1
21305158102,Point Cook,1
21305158103,Point Cook,1
21305158104,Point Cook,1
21305158105,Point Cook,1
21305158106,Point Cook,1
21305158107,Point Cook,1
21305158108,Point Cook,1
21305158109,Point Cook,1
21305158110,Point Cook,1
21305158111,Point Cook,1
21305158112,Point Cook,1
21305158113,Point Cook,1
21305158114,Point Cook,1
21305158115,Point Cook,1
21305158116,Point Cook,1
21305158117,Point Cook,1
21305158118,Point Cook,1
21305158119,Point Cook,1
21305158120,Point Cook,1
21305158201,Tarneit,1
21305158202,Tarneit,1
21305158203,Tarneit,1
21305158204,Tarneit,1
21305158205,Tarneit,1
21305158206,Tarneit,1
21305158207,Tarneit,1
21305158208,Tarneit,1
21305158209,Tarneit,1
21305158210,Tarneit,1
21305158211,Tarneit,1
21305158212,Tarneit,1
21305158213,Tarneit,1
21305158214,Tarneit,1
21305158215,Tarneit,1
21305158216,Tarneit,1
21305158217,Tarneit,1
21305158218,Tarneit,1
21305158219,Tarneit,1
21305158220,Tarneit,1
21305158221,Tarneit,1
21305158222,Tarneit,1
21305158223,Tarneit,1
21305158301,Tarneit,1
21305158302,Tarneit,1
21305158303,Tarneit,1
21305158304,Tarneit,1
21305158305,Tarneit,1
21305158306,Tarneit,1
21305158307,Tarneit,1
21305158308,Tarneit,1
21305158309,Tarneit,1
21305158310,Tarneit,1
21305158311,Tarneit,1
21305158312,Tarneit,1
21305158313,Tarneit,1
21305158314,Tarneit,1
21305158315,Tarneit,1
21305158316,Tarneit,1
21305158317,Tarneit,1
21305158318,Tarneit,1
21305158319,Tarneit,1
21305158320,Tarneit,1
21305158321,Tarneit,1
21305158322,Tarneit,1
21305158323,Tarneit,1
21305158324,Tarneit,1
21305158325,Tarneit,1
21305158326,Tarneit,1
21305158327,Tarneit,1
21305158328,Tarneit,1
21305158329,Tarneit,1
21305158330,Tarneit,1
21305158331,Tarneit,1
21305158332,Tarneit,1
21305158333,Tarneit,1
21305158334,Tarneit,1
21305158335,Tarneit,1
21305158336,Tarneit,1
21305158337,Tarneit,1
21305158338,Tarneit,1
21305158339,Tarneit,1
21305158340,Tarneit,1
21305158341,Tarneit,1
21305158342,Tarneit,1
21305158343,Tarneit,1
21305158344,Tarneit,1
21305158345,Tarneit,1
21305158346,Tarneit,1
21305158347,Tarneit,1
21305158348,Tarneit,1
21305158349,Tarneit,1
21305158350,Tarneit,1
21305158351,Tarneit,1
21305158401,Laverton,0.210734961
21305158401,Tarneit,0.789265039
21305158402,Tarneit,1
21305158403,Laverton,1
21305158404,Tarneit,1
21305158405,Tarneit,1
21305158406,Tarneit,1
21305158407,Tarneit,1
21305158408,Tarneit,1
21305158409,Tarneit,1
21305158410,Tarneit,1
21305158411,Tarneit,1
21305158412,Laverton,0.4471930851
21305158412,Tarneit,0.5528069149
21305158413,Tarneit,1
21305158414,Tarneit,1
21305158501,Tarneit,1
21305158502,Tarneit,1
21305158503,Tarneit,1
21305158504,Tarneit,1
21305158505,Tarneit,1
21305158506,Tarneit,1
21305158507,Tarneit,1
21305158508,Tarneit,1
21305158509,Tarneit,1
21305158510,Tarneit,1
21305158511,Tarneit,1
21305158512,Tarneit,1
21305158513,Tarneit,1
21305158514,Tarneit,1
21305158515,Tarneit,1
21305158516,Tarneit,1
21305158517,Tarneit,1
21305158518,Tarneit,1
21305158519,Tarneit,1
21305158520,Tarneit,1
21305158521,Tarneit,1
21305158522,Tarneit,1
21305158523,Tarneit,1
21305158601,Laverton,1
21305158602,Laverton,1
21305158603,Laverton,1
21305158604,Laverton,1
21305158605,Laverton,1
21305158606,Laverton,1
21305158607,Laverton,1
21305158608,Laverton,1
21305158609,Laverton,1
21305158610,Laverton,1
21305158611,Laverton,1
21305158612,Laverton,1
21305158613,Laverton,1
21305158614,Laverton,1
21305158615,Laverton,1
21305158616,Laverton,1
21305158701,Laverton,1
21305158702,Laverton,1
21305158703,Laverton,1
21305158704,Laverton,1
21305158705,Laverton,1
21305158706,Laverton,1
21305158707,Laverton,1
21305158708,Laverton,1
21305158709,Laverton,1
21305158710,Laverton,1
21305158711,Laverton,1
21305158712,Laverton,1
21305158713,Laverton,1
21305158714,Laverton,1
21305158715,Laverton,1
21305158716,Laverton,1
21305158717,Laverton,1
21305158718,Laverton,1
21305158719,Laverton,1
21305158720,Laverton,1
21305158801,Laverton,1
21305158802,Laverton,1
21305158803,Laverton,1
21305158804,Laverton,1
21305158805,Laverton,1
21305158806,Laverton,0.9790249433
21305158806,Tarneit,0.0209750567
21305158807,Laverton,1
21305158808,Laverton,1
21305158809,Laverton,1
21305158810,Laverton,1
21305158811,Laverton,1
21305158812,Laverton,1
21305158813,Laverton,1
21305158814,Laverton,1
21305158815,Laverton,1
21305158816,Laverton,1
21305158817,Laverton,1
21305158818,Laverton,1
21305158819,Laverton,1
21305158820,Laverton,1
21305158821,Laverton,1
21305158822,Laverton,1
21305158823,Laverton,1
21305158824,Laverton,1
21305158825,Laverton,1
21305158826,Laverton,1
21305158827,Laverton,1
21305158828,Laverton,1
21305158829,Laverton,1
21305158830,Laverton,1
21305158831,Laverton,1
21305158832,Laverton,1
21305158833,Laverton,1
21305158834,Laverton,1
21305158901,Werribee,1
21305158902,Werribee,1
21305158903,Werribee,1
21305158904,Werribee,1
21305158905,Werribee,1
21305158906,Werribee,1
21305158907,Werribee,1
21305158908,Werribee,1
21305158909,Werribee,1
21305158910,Werribee,1
21305158911,Werribee,1
21305158912,Werribee,1
21305158913,Werribee,1
21305158914,Werribee,1
21305158915,Werribee,1
21305158916,Tarneit,0.0214537152
21305158916,Werribee,0.9785462848
21305158917,Werribee,1
21305158918,Werribee,1
21305158919,Werribee,1
21305158920,Werribee,1
21305158921,Werribee,1
21305158922,Werribee,1
21305158923,Werribee,1
21305159001,Werribee,1
21305159002,Werribee,1
21305159003,Werribee,1
21305159004,Werribee,1
21305159005,Werribee,1
21305159006,Werribee,1
21305159007,Werribee,1
21305159008,Werribee,1
21305159009,Werribee,1
21305159010,Werribee,1
21305159011,Werribee,1
21305159012,Werribee,1
21305159013,Werribee,1
21305159014,Werribee,1
21305159015,Werribee,1
21305159016,Werribee,1
21305159017,Werribee,1
21305159018,Werribee,1
21305159019,Werribee,1
21305159020,Werribee,1
21305159021,Werribee,1
21305159022,Werribee,1
21305159023,Werribee,1
21305159024,Werribee,1
21305159025,Werribee,1
21305159026,Werribee,1
21305159027,Werribee,1
21305159028,Werribee,1
21305159029,Werribee,1
21305159030,Werribee,1
21305159031,Werribee,1
21305159032,Werribee,1
21305159033,Werribee,1
21305159034,Werribee,1
21305159035,Werribee,1
21401137001,Carrum,1
21401137002,Carrum,1
21401137003,Carrum,1
21401137004,Carrum,1
21401137006,Carrum,1
21401137009,Carrum,1
21401137010,Carrum,1
21401137011,Carrum,1
21401137014,Carrum,1
21401137015,Carrum,1
21401137016,Carrum,1
21401137017,Carrum,1
21401137018,Carrum,1
21401137019,Carrum,1
21401137020,Carrum,1
21401137021,Carrum,1
21401137022,Carrum,1
21401137025,Carrum,1
21401137026,Carrum,1
21401137027,Carrum,1
21401137028,Carrum,1
21401137029,Carrum,1
21401137030,Carrum,1
21401137031,Carrum,1
21401137034,Carrum,1
21401137035,Carrum,1
21401137036,Carrum,1
21401137037,Carrum,1
21401137038,Carrum,1
21401137039,Carrum,1
21401137040,Carrum,1
21401137041,Carrum,1
21401137042,Carrum,1
21401137043,Carrum,1
21401137044,Carrum,1
21401137045,Carrum,1
21401137046,Carrum,1
21401137047,Carrum,1
21401137048,Carrum,1
21401137049,Carrum,1
21401137050,Carrum,1
21401137051,Carrum,1
21401137053,Carrum,1
21401137054,Carrum,1
21401137055,Carrum,1
21401137056,Carrum,1
21401137057,Carrum,1
21401137058,Carrum,1
21401137059,Carrum,1
21401137060,Carrum,1
21401137061,Carrum,1
21401137062,Carrum,1
21401137063,Carrum,1
21401137064,Carrum,1
21401137065,Carrum,1
21401137101,Frankston,1
21401137102,Frankston,1
21401137103,Frankston,1
21401137104,Frankston,1
21401137105,Frankston,1
21401137106,Frankston,1
21401137107,Frankston,1
21401137108,Frankston,1
21401137109,Frankston,1
21401137110,Frankston,1
21401137111,Frankston,1
21401137112,Frankston,1
21401137113,Frankston,1
21401137114,Frankston,1
21401137115,Frankston,1
21401137116,Frankston,1
21401137117,Frankston,1
21401137118,Frankston,1
21401137119,Frankston,1
21401137120,Frankston,1
21401137121,Frankston,1
21401137122,Frankston,1
21401137123,Frankston,1
21401137124,Frankston,1
21401137125,Frankston,1
21401137126,Frankston,1
21401137127,Frankston,1
21401137128,Frankston,1
21401137129,Frankston,1
21401137130,Frankston,1
21401137131,Frankston,1
21401137132,Frankston,1
21401137133,Frankston,1
21401137134,Frankston,1
21401137135,Frankston,1
21401137136,Frankston,1
21401137137,Frankston,1
21401137138,Frankston,1
21401137139,Frankston,1
21401137140,Frankston,1
21401137141,Frankston,1
21401137142,Frankston,1
21401137143,Frankston,1
21401137144,Frankston,1
21401137145,Frankston,1
21401137146,Frankston,1
21401137147,Frankston,1
21401137148,Frankston,1
21401137149,Frankston,1
21401137150,Frankston,1
21401137151,Frankston,1
21401137152,Frankston,1
21401137153,Frankston,1
21401137154,Frankston,1
21401137155,Frankston,1
21401137201,Frankston,1
21401137202,Frankston,1
21401137203,Frankston,1
21401137204,Frankston,1
21401137205,Frankston,1
21401137206,Frankston,1
21401137207,Frankston,1
21401137208,Frankston,1
21401137209,Frankston,1
21401137210,Frankston,0.6496879622
21401137210,Hastings,0.3503120378
21401137211,Frankston,1
21401137212,Frankston,1
21401137213,Frankston,0.9723805349
21401137213,Hastings,0.0276194651
21401137214,Frankston,1
21401137215,Frankston,1
21401137216,Frankston,0.8133605303
21401137216,Hastings,0.1866394697
21401137217,Frankston,1
21401137218,Frankston,1
21401137219,Frankston,1
21401137220,Frankston,1
21401137221,Frankston,1
21401137222,Frankston,1
21401137223,Frankston,1
21401137224,Frankston,1
21401137225,Frankston,1
21401137226,Frankston,1
21401137227,Frankston,1
21401137228,Frankston,1
21401137229,Frankston,1
21401137230,Frankston,1
21401137231,Frankston,1
21401137232,Frankston,1
21401137233,Frankston,1
21401137234,Frankston,1
21401137235,Frankston,1
21401137236,Frankston,1
21401137237,Frankston,1
21401137238,Frankston,1
21401137239,Frankston,0.9104915627
21401137239,Hastings,0.0895084373
21401137240,Frankston,1
21401137241,Frankston,1
21401137242,Frankston,1
21401137243,Frankston,1
21401137244,Frankston,1
21401137245,Frankston,1
21401137246,Frankston,1
21401137247,Frankston,1
21401137248,Frankston,1
21401137301,Frankston,1
21401137302,Frankston,1
21401137303,Frankston,1
21401137304,Frankston,1
21401137305,Frankston,1
21401137306,Frankston,1
21401137307,Frankston,1
21401137308,Frankston,1
21401137309,Frankston,1
21401137310,Frankston,1
21401137311,Frankston,1
21401137312,Frankston,1
21401137313,Frankston,1
21401137314,Frankston,1
21401137315,Frankston,1
21401137316,Frankston,1
21401137317,Frankston,1
21401137318,Frankston,1
21401137319,Frankston,1
21401137320,Frankston,1
21401137321,Frankston,1
21401137322,Frankston,1
21401137323,Frankston,1
21401137324,Frankston,1
21401137325,Frankston,1
21401137326,Frankston,1
21401137327,Frankston,1
21401137328,Frankston,1
21401137329,Frankston,1
21401137330,Frankston,1
21401137331,Frankston,1
21401137332,Frankston,1
21401137333,Frankston,1
21401137334,Frankston,1
21401137335,Frankston,1
21401137336,Frankston,1
21401137337,Frankston,1
21401137338,Frankston,1
21401137339,Frankston,1
21401137340,Frankston,1
21401137341,Frankston,1
21401137342,Frankston,1
21401137343,Frankston,1
21401137344,Frankston,1
21401137345,Frankston,1
21401137346,Frankston,1
21401137401,Hastings,1
21401137402,Hastings,1
21401137403,Hastings,1
21401137404,Hastings,1
21401137405,Hastings,1
21401137406,Hastings,1
21401137408,Hastings,1
21401137409,Hastings,1
21401137410,Hastings,1
21401137411,Hastings,1
21401137412,Hastings,1
21401137413,Hastings,1
21401137415,Hastings,1
21401137416,Hastings,1
21401137417,Hastings,1
21401137418,Hastings,1
21401137419,Hastings,1
21401137420,Hastings,1
21401137421,Hastings,1
21401137422,Hastings,1
21401137423,Hastings,1
21401137424,Hastings,1
21401137425,Hastings,1
21401137426,Hastings,1
21401137427,Hastings,1
21401137428,Hastings,1
21401137429,Hastings,1
21401137430,Hastings,1
21401137431,Hastings,1
21401137432,Hastings,1
21401137433,Hastings,1
21401137434,Hastings,1
21401137435,Hastings,1
21401137436,Hastings,1
21401137437,Hastings,1
21401137438,Hastings,1
21401137439,Hastings,1
21401137440,Hastings,1
21401137441,Hastings,1
21401137442,Hastings,1
21401137443,Cranbourne,0.0218323587
21401137443,Hastings,0.9781676413
21401137444,Hastings,1
21401137445,Hastings,1
21401137446,Hastings,1
21401137447,Hastings,1
21401137448,Hastings,1
21401137449,Hastings,1
21401137450,Hastings,1
21401137451,Hastings,1
21401137452,Hastings,1
21401137453,Hastings,1
21401137454,Hastings,1
21401137455,Hastings,1
21401137501,Frankston,1
21401137502,Carrum,1
21401137503,Carrum,1
21401137504,Carrum,0.8080190282
21401137504,Frankston,0.1919809718
21401137505,Frankston,1
21401137506,Carrum,1
21401137507,Carrum,1
21401137508,Carrum,1
21401137509,Carrum,1
21401137510,Carrum,1
21401137511,Carrum,1
21401137512,Carrum,1
21401137513,Carrum,1
21401137514,Carrum,1
21401137515,Carrum,1
21401137516,Frankston,1
21401137517,Frankston,1
21401137518,Frankston,1
21401137519,Carrum,1
21401137520,Carrum,1
21401137521,Carrum,1
21401137522,Carrum,1
21401137523,Carrum,1
21401137524,Frankston,1
21401137525,Carrum,1
21401137526,Carrum,1
21401137527,Carrum,1
21401137528,Carrum,1
21401137529,Carrum,1
21401137530,Carrum,1
21401137531,Carrum,1
21401137532,Frankston,1
21401137533,Frankston,1
21401137534,Frankston,1
21401137535,Frankston,1
21401137536,Frankston,1
21401137537,Frankston,1
21401137538,Frankston,1
21401137539,Frankston,1
21401137540,Frankston,1
21401137541,Frankston,1
21401137601,Carrum,1
21401137603,Carrum,1
21401137604,Carrum,1
21401137605,Carrum,1
21401137606,Carrum,1
21401137607,Carrum,1
21401137608,Carrum,1
21401137609,Carrum,1
21401137610,Carrum,1
21401137611,Carrum,1
21401137612,Carrum,1
21401137613,Carrum,1
21401137614,Carrum,1
21401137615,Carrum,1
21401137616,Carrum,1
21401137618,Carrum,1
21401137619,Carrum,1
21401137620,Carrum,1
21401137621,Carrum,1
21401137622,Carrum,1
21401137623,Carrum,1
21401137624,Carrum,1
21401137625,Carrum,1
21401137626,Carrum,1
21401137627,Carrum,1
21401137628,Carrum,1
21401137629,Carrum,1
21401137630,Carrum,1
21401137631,Carrum,1
21401137632,Carrum,1
21402137701,Nepean,1
21402137702,Nepean,1
21402137703,Nepean,1
21402137704,Nepean,1
21402137705,Nepean,1
21402137706,Nepean,1
21402137707,Nepean,1
21402137708,Nepean,1
21402137709,Nepean,1
21402137710,Nepean,1
21402137711,Nepean,1
21402137712,Nepean,1
21402137713,Nepean,1
21402137714,Nepean,1
21402137715,Nepean,1
21402137716,Nepean,1
21402137717,Nepean,1
21402137718,Nepean,1
21402137719,Nepean,1
21402137720,Nepean,1
21402137721,Nepean,1
21402137722,Nepean,1
21402137723,Nepean,1
21402137724,Nepean,1
21402137725,Nepean,1
21402137801,Nepean,1
21402137802,Nepean,1
21402137803,Nepean,1
21402137804,Nepean,1
21402137805,Nepean,1
21402137806,Nepean,1
21402137807,Nepean,1
21402137808,Mornington,1
21402137809,Nepean,1
21402137810,Nepean,1
21402137811,Nepean,1
21402137812,Nepean,1
21402137813,Nepean,1
21402137814,Nepean,1
21402137815,Nepean,1
21402137816,Nepean,1
21402137817,Nepean,1
21402137818,Nepean,1
21402137901,Hastings,1
21402137902,Hastings,1
21402137903,Hastings,1
21402137904,Hastings,1
21402137905,Hastings,1
21402137907,Hastings,1
21402137908,Hastings,1
21402137912,Hastings,1
21402137913,Hastings,1
21402137914,Hastings,1
21402137915,Hastings,1
21402137916,Hastings,1
21402137917,Hastings,1
21402137918,Hastings,1
21402137919,Hastings,1
21402137920,Hastings,1
21402137921,Hastings,1
21402137922,Hastings,1
21402137923,Hastings,1
21402137924,Hastings,1
21402137925,Hastings,1
21402137926,Hastings,1
21402137927,Hastings,1
21402137928,Hastings,1
21402137929,Hastings,1
21402137930,Hastings,1
21402137931,Hastings,1
21402137932,Hastings,1
21402137933,Hastings,1
21402137934,Hastings,1
21402137935,Hastings,1
21402137936,Hastings,1
21402137937,Hastings,1
21402137938,Hastings,1
21402137939,Hastings,1
21402137940,Hastings,1
21402137942,Hastings,1
21402137943,Hastings,1
21402137945,Hastings,1
21402137946,Hastings,1
21402137947,Hastings,1
21402137948,Hastings,1
21402137949,Hastings,1
21402137950,Hastings,1
21402137951,Hastings,1
21402137952,Hastings,1
21402137953,Hastings,1
21402137954,Hastings,1
21402137955,Hastings,1
21402137956,Hastings,1
21402137957,Hastings,1
21402137958,Hastings,1
21402138101,Mornington,1
21402138102,Mornington,1
21402138103,Mornington,1
21402138104,Mornington,1
21402138105,Mornington,1
21402138106,Mornington,1
21402138107,Mornington,1
21402138108,Mornington,1
21402138109,Mornington,1
21402138110,Mornington,1
21402138111,Mornington,1
21402138112,Mornington,1
21402138113,Mornington,1
21402138114,Mornington,1
21402138115,Mornington,1
21402138116,Mornington,1
21402138117,Mornington,1
21402138118,Mornington,1
21402138119,Mornington,1
21402138120,Mornington,1
21402138121,Mornington,1
21402138122,Mornington,1
21402138123,Mornington,1
21402138124,Mornington,1
21402138125,Mornington,1
21402138126,Mornington,1
21402138127,Mornington,1
21402138128,Mornington,1
21402138129,Mornington,1
21402138130,Mornington,1
21402138131,Mornington,1
21402138132,Mornington,1
21402138133,Mornington,1
21402138134,Mornington,1
21402138135,Mornington,1
21402138136,Mornington,1
21402138137,Mornington,1
21402138138,Mornington,1
21402138139,Mornington,1
21402138140,Mornington,1
21402138141,Mornington,1
21402138142,Mornington,1
21402138143,Mornington,1
21402138144,Mornington,1
21402138201,Mornington,1
21402138202,Mornington,1
21402138203,Mornington,1
21402138204,Mornington,1
21402138205,Mornington,1
21402138206,Mornington,1
21402138207,Mornington,1
21402138208,Mornington,1
21402138209,Mornington,1
21402138210,Mornington,0.0292589028
21402138210,Nepean,0.9707410972
21402138211,Mornington,1
21402138212,Mornington,1
21402138213,Mornington,1
21402138214,Mornington,1
21402138215,Mornington,1
21402138216,Mornington,1
21402138217,Mornington,1
21402138218,Mornington,1
21402138219,Mornington,1
21402138220,Mornington,1
21402138221,Mornington,1
21402138222,Mornington,1
21402138223,Mornington,1
21402138224,Mornington,1
21402138225,Mornington,1
21402138226,Mornington,1
21402138227,Mornington,1
21402138228,Mornington,1
21402138229,Mornington,1
21402138230,Mornington,1
21402138231,Mornington,1
21402138232,Mornington,1
21402138233,Mornington,1
21402138234,Mornington,1
21402138235,Mornington,1
21402138236,Mornington,1
21402138237,Mornington,1
21402138238,Mornington,1
21402138239,Mornington,1
21402138240,Mornington,1
21402138301,Nepean,1
21402138302,Nepean,1
21402138303,Nepean,1
21402138304,Nepean,1
21402138305,Nepean,1
21402138306,Nepean,1
21402138308,Nepean,1
21402138309,Nepean,1
21402138310,Nepean,1
21402138311,Nepean,1
21402138312,Nepean,1
21402138313,Nepean,1
21402138314,Nepean,1
21402138315,Nepean,1
21402138316,Nepean,1
21402138317,Nepean,1
21402138318,Nepean,1
21402138319,Nepean,1
21402138320,Nepean,1
21402138321,Nepean,1
21402138322,Nepean,1
21402138323,Nepean,1
21402138324,Nepean,1
21402138325,Nepean,1
21402138327,Nepean,1
21402138328,Nepean,1
21402138329,Nepean,1
21402138330,Nepean,1
21402138331,Nepean,1
21402138332,Nepean,1
21402138333,Nepean,1
21402138334,Nepean,1
21402138335,Nepean,1
21402138336,Nepean,1
21402138337,Nepean,1
21402138338,Nepean,1
21402138339,Nepean,1
21402138340,Nepean,1
21402138341,Nepean,1
21402138342,Nepean,1
21402138343,Nepean,1
21402138344,Nepean,1
21402138345,Nepean,1
21402138346,Nepean,1
21402138347,Nepean,1
21402138348,Nepean,1
21402138402,Nepean,1
21402138403,Nepean,1
21402138404,Nepean,1
21402138406,Nepean,1
21402138407,Nepean,1
21402138409,Nepean,1
21402138410,Nepean,1
21402138411,Nepean,1
21402138412,Nepean,1
21402138413,Nepean,1
21402138415,Nepean,1
21402138417,Nepean,1
21402138419,Nepean,1
21402138420,Nepean,1
21402138421,Nepean,1
21402138422,Nepean,1
21402138424,Nepean,1
21402138425,Nepean,1
21402138426,Nepean,1
21402138427,Nepean,1
21402138428,Nepean,1
21402138430,Nepean,1
21402138432,Nepean,1
21402138433,Nepean,1
21402138434,Nepean,1
21402138435,Nepean,1
21402138436,Nepean,1
21402138437,Nepean,1
21402138438,Nepean,1
21402138439,Nepean,1
21402138440,Nepean,1
21402138441,Nepean,1
21402138442,Nepean,1
21402138443,Nepean,1
21402138444,Nepean,1
21402138445,Nepean,1
21402138446,Nepean,1
21402138447,Nepean,1
21402138448,Nepean,1
21402138449,Nepean,1
21402138450,Nepean,1
21402138451,Nepean,1
21402138452,Nepean,1
21402138453,Nepean,1
21402138454,Nepean,1
21402138455,Nepean,1
21402138456,Nepean,1
21402138457,Nepean,1
21402138458,Nepean,1
21402138459,Nepean,1
21402138460,Nepean,1
21402138461,Nepean,1
21402138462,Nepean,1
21402138463,Nepean,1
21402138464,Nepean,1
21402138465,Nepean,1
21402138466,Nepean,1
21402138467,Nepean,1
21402138468,Nepean,1
21402138469,Nepean,1
21402138470,Nepean,1
21402138501,Mornington,1
21402138502,Mornington,1
21402138503,Frankston,0.0208572836
21402138503,Hastings,0.9791427164
21402138504,Hastings,1
21402138505,Hastings,1
21402138506,Hastings,1
21402138507,Mornington,0.7520827085
21402138507,Hastings,0.2479172915
21402138508,Mornington,0.3376028819
21402138508,Hastings,0.6623971181
21402138509,Hastings,1
21402138510,Hastings,1
21402138511,Hastings,1
21402138512,Hastings,1
21402138513,Hastings,1
21402138514,Hastings,1
21402138515,Hastings,1
21402138516,Hastings,1
21402138517,Hastings,1
21402138518,Hastings,1
21402138519,Hastings,1
21402138520,Hastings,1
21402138521,Hastings,1
21402138522,Hastings,1
21402138523,Hastings,1
21402138524,Hastings,1
21402138525,Hastings,1
21402138526,Hastings,1
21402138527,Hastings,1
21402138528,Hastings,1
21402138529,Hastings,1
21402138530,Hastings,1
21402138531,Hastings,1
21402138532,Hastings,1
21402138533,Hastings,1
21402138534,Hastings,1
21402138535,Hastings,1
21402138536,Hastings,1
21402138537,Hastings,1
21402138538,Hastings,1
21402138539,Hastings,1
21402138540,Hastings,1
21402138541,Hastings,1
21402138542,Hastings,1
21402138543,Hastings,1
21402138544,Hastings,1
21402138545,Hastings,1
21402138546,Hastings,1
21402138547,Mornington,1
21402159101,Mornington,1
21402159102,Mornington,1
21402159103,Mornington,1
21402159104,Mornington,1
21402159105,Mornington,1
21402159106,Mornington,1
21402159107,Mornington,1
21402159108,Mornington,1
21402159109,Mornington,1
21402159110,Mornington,1
21402159111,Mornington,1
21402159112,Mornington,1
21402159113,Mornington,1
21402159114,Mornington,1
21402159115,Mornington,1
21402159116,Mornington,1
21402159117,Mornington,1
21402159118,Mornington,1
21402159119,Mornington,1
21402159120,Mornington,1
21402159121,Mornington,1
21402159122,Mornington,1
21402159123,Mornington,1
21402159124,Mornington,1
21402159125,Mornington,1
21402159126,Mornington,1
21402159127,Mornington,1
21402159128,Mornington,1
21402159129,Mornington,1
21402159130,Mornington,1
21402159131,Mornington,1
21402159132,Mornington,1
21402159133,Mornington,1
21402159134,Mornington,1
21402159135,Mornington,1
21402159136,Mornington,1
21402159201,Mornington,1
21402159202,Mornington,1
21402159203,Mornington,1
21402159204,Mornington,1
21402159205,Mornington,1
21402159206,Mornington,1
21402159207,Mornington,1
21402159208,Mornington,1
21402159209,Mornington,1
21402159210,Mornington,1
21402159211,Mornington,1
21402159212,Mornington,1
21402159213,Mornington,1
21402159214,Mornington,1
21402159215,Mornington,1
21402159216,Mornington,1
21402159217,Mornington,1
21402159218,Mornington,1
21402159219,Mornington,1
21402159220,Mornington,1
21402159221,Mornington,1
21402159222,Mornington,1
21402159223,Mornington,1
21501138601,Ripon,1
21501138602,Ripon,1
21501138603,Ripon,1
21501138604,Ripon,1
21501138605,Ripon,1
21501138606,Ripon,1
21501138607,Ripon,1
21501138608,Ripon,1
21501138609,Ripon,1
21501138610,Ripon,1
21501138611,Ripon,1
21501138612,Ripon,1
21501138613,Ripon,1
21501138614,Ripon,1
21501138615,Ripon,1
21501138616,Ripon,1
21501138617,Ripon,1
21501138618,Ripon,1
21501138619,Ripon,1
21501138620,Ripon,1
21501138621,Ripon,1
21501138622,Ripon,1
21501138623,Ripon,1
21501138624,Ripon,1
21501138701,Lowan,1
21501138702,Lowan,1
21501138703,Ripon,1
21501138704,Ripon,1
21501138705,Lowan,1
21501138706,Lowan,1
21501138707,Lowan,0.8658588576
21501138707,Ripon,0.1341411424
21501138708,Lowan,0.4242448917
21501138708,Ripon,0.5757551083
21501138709,Lowan,1
21501138710,Lowan,1
21501138801,Lowan,1
21501138802,Lowan,1
21501138803,Lowan,1
21501138804,Lowan,1
21501138805,Lowan,1
21501138806,Lowan,1
21501138807,Lowan,1
21501138808,Lowan,1
21501138809,Lowan,1
21501138810,Lowan,1
21501138811,Lowan,1
21501138812,Lowan,1
21501138813,Lowan,1
21501138814,Lowan,1
21501138815,Lowan,1
21501138816,Lowan,1
21501138817,Lowan,1
21501138818,Lowan,1
21501138819,Lowan,1
21501138820,Lowan,1
21501138821,Lowan,1
21501138822,Lowan,1
21501138823,Lowan,1
21501138824,Lowan,1
21501138825,Lowan,1
21501138826,Lowan,1
21501138827,Lowan,1
21501138828,Lowan,1
21501138829,Lowan,1
21501138830,Lowan,1
21501138831,Lowan,1
21501138832,Lowan,1
21501138833,Lowan,1
21501138834,Lowan,1
21501138835,Lowan,1
21501138836,Lowan,1
21501138837,Lowan,1
21501138901,Lowan,1
21501138902,Lowan,1
21501138903,Lowan,1
21501138904,Lowan,1
21501138905,Lowan,1
21501138906,Lowan,1
21501138907,Lowan,1
21501138908,Lowan,1
21501138909,Lowan,1
21501138910,Lowan,1
21501138911,Lowan,1
21501138912,Lowan,1
21501139001,Lowan,1
21501139002,Lowan,1
21501139003,Lowan,1
21501139004,Lowan,1
21501139005,Lowan,0.8982583867
21501139005,Mildura,0.1017416133
21501139006,Lowan,1
21501139007,Lowan,1
21501139008,Lowan,1
21501139009,Lowan,1
21501139010,Lowan,1
21501139011,Lowan,1
21501139012,Lowan,1
21501139013,Lowan,1
