"SA1_CODE_2016","district","proportion_in_district"
2130430,Cranbourne,1
2130431,Cranbourne,1
2130432,Cranbourne,1
2130433,Cranbourne,1
2130434,Cranbourne,1
2130445,Cranbourne,1
2130501,Narre Warren South,1
2130502,Narre Warren South,1
2130503,Narre Warren South,1
2130504,Narre Warren South,1
2130505,Narre Warren South,1
2130506,Narre Warren South,1
2130507,Narre Warren South,1
2130508,Narre Warren South,1
2130509,Narre Warren South,1
2130510,Narre Warren South,1
2130511,Narre Warren South,1
2130512,Narre Warren South,1
2130513,Narre Warren South,1
2130514,Narre Warren South,1
2130515,Narre Warren North,0.4764
2130515,Narre Warren South,0.5236
2130516,Narre Warren South,1
2130517,Narre Warren South,1
2130518,Narre Warren South,1
2130519,Narre Warren South,1
2130520,Narre Warren South,1
2130521,Narre Warren South,1
2130522,Narre Warren North,0.5908
2130522,Narre Warren South,0.4092
2130523,Narre Warren South,1
2130524,Narre Warren South,1
2130525,Narre Warren North,0.4632
2130525,Narre Warren South,0.5368
2130526,Narre Warren South,1
2130527,Narre Warren South,1
2130528,Narre Warren South,1
2130529,Narre Warren South,1
2130530,Narre Warren South,1
2130531,Narre Warren South,1
2130532,Narre Warren South,1
2130533,Narre Warren South,1
2130534,Narre Warren South,1
2130535,Narre Warren South,1
2130536,Narre Warren South,1
2130537,Narre Warren South,1
2130538,Narre Warren South,1
2130539,Narre Warren South,1
2130540,Narre Warren South,1
2130541,Narre Warren South,1
2130542,Narre Warren South,1
2130544,Narre Warren South,1
2130545,Narre Warren South,1
2130546,Narre Warren South,1
2130547,Narre Warren South,1
2130548,Narre Warren South,1
2130549,Narre Warren South,1
2130550,Narre Warren South,1
2130551,Narre Warren South,1
2130601,Narre Warren South,1
2130602,Narre Warren South,1
2130603,Narre Warren South,1
2130605,Narre Warren South,1
2130606,Narre Warren South,1
2130607,Narre Warren South,1
2130608,Narre Warren South,1
2130609,Narre Warren South,1
2130611,Narre Warren South,1
2130612,Narre Warren South,1
2130614,Narre Warren South,1
2130615,Narre Warren South,1
2130616,Carrum,1
2130617,Narre Warren South,1
2130618,Carrum,1
2130619,Carrum,1
2130620,Carrum,1
2130621,Narre Warren South,1
2130622,Narre Warren South,1
2130623,Narre Warren South,1
2130624,Carrum,1
2130625,Carrum,1
2130626,Carrum,1
2130627,Carrum,1
2130628,Carrum,1
2130629,Carrum,1
2130630,Narre Warren South,1
2130631,Carrum,1
2130801,Bass,1
2130802,Bass,1
2130803,Bass,1
2130804,Bass,1
2130805,Bass,1
2130806,Bass,1
2130807,Bass,1
2130808,Bass,1
2130809,Bass,1
2130810,Bass,1
2130811,Bass,1
2130812,Bass,1
2130813,Bass,1
2130814,Bass,1
2130815,Bass,1
2130816,Bass,1
2130817,Bass,1
2130818,Bass,1
2130819,Bass,1
2130820,Bass,1
2130821,Bass,1
2130822,Bass,1
2130901,Clarinda,1
2130902,Clarinda,1
2130903,Clarinda,1
2130904,Clarinda,1
2130905,Clarinda,1
2130906,Clarinda,1
2130907,Clarinda,1
2130908,Clarinda,1
2130909,Clarinda,1
2130910,Clarinda,1
2130911,Clarinda,1
2130912,Clarinda,1
2130913,Clarinda,1
2130914,Clarinda,1
2130915,Clarinda,1
2130916,Clarinda,1
2130917,Clarinda,1
2130918,Clarinda,1
2130919,Clarinda,1
2130920,Clarinda,1
2130921,Clarinda,1
2130922,Clarinda,1
2130923,Clarinda,1
2130924,Clarinda,1
2130925,Clarinda,1
2130926,Clarinda,1
2130927,Clarinda,1
2130928,Clarinda,1
2130929,Clarinda,1
2130930,Clarinda,1
2130931,Clarinda,1
2130932,Clarinda,1
2131001,Clarinda,1
2131002,Clarinda,1
2131003,Clarinda,1
2131004,Clarinda,1
2131005,Clarinda,1
2131006,Clarinda,1
2131007,Clarinda,1
2131008,Clarinda,1
2131009,Clarinda,1
2131010,Clarinda,1
2131011,Clarinda,1
2131012,Clarinda,1
2131013,Clarinda,1
2131014,Clarinda,1
2131015,Clarinda,1
2131016,Clarinda,1
2131017,Clarinda,1
2131018,Clarinda,1
2131019,Clarinda,1
2131020,Clarinda,1
2131021,Clarinda,1
2131022,Clarinda,1
2131023,Clarinda,1
2131024,Clarinda,1
2131025,Clarinda,1
2131026,Clarinda,1
2131027,Clarinda,1
2131028,Clarinda,1
2131029,Clarinda,1
2131030,Clarinda,1
2131101,Dandenong,1
2131102,Dandenong,1
2131103,Dandenong,1
2131104,Dandenong,1
2131105,Dandenong,1
2131106,Dandenong,1
2131107,Dandenong,1
2131108,Dandenong,1
2131109,Dandenong,1
2131110,Dandenong,1
2131111,Dandenong,1
2131112,Dandenong,1
2131113,Dandenong,1
2131114,Dandenong,1
2131116,Dandenong,1
2131117,Dandenong,1
2131118,Dandenong,1
2131119,Dandenong,1
2131120,Dandenong,1
2131121,Dandenong,1
2131122,Dandenong,1
2131123,Dandenong,1
2131124,Dandenong,1
2131125,Dandenong,1
2131126,Dandenong,1
2131127,Dandenong,1
2131128,Dandenong,1
2131129,Dandenong,1
2131130,Dandenong,1
2131131,Dandenong,1
2131132,Dandenong,1
2131133,Dandenong,1
2131134,Dandenong,1
2131135,Dandenong,1
2131136,Dandenong,1
2131137,Dandenong,1
2131138,Dandenong,1
2131139,Dandenong,1
2131140,Dandenong,1
2131141,Dandenong,1
2131142,Dandenong,1
2131143,Dandenong,1
2131144,Dandenong,1
2131145,Dandenong,1
2131146,Dandenong,1
2131147,Dandenong,1
2131148,Dandenong,1
2131149,Dandenong,1
2131150,Carrum,1
2131151,Dandenong,1
2131152,Dandenong,1
2131153,Dandenong,1
2131154,Dandenong,1
2131155,Carrum,0.9639
2131155,Dandenong,0.0361
2131156,Dandenong,1
2131157,Dandenong,1
2131158,Dandenong,1
2131159,Dandenong,1
2131160,Dandenong,1
2131161,Dandenong,1
2131162,Dandenong,1
2131163,Dandenong,1
2131164,Dandenong,1
2131201,Mulgrave,1
2131202,Dandenong,1
2131203,Dandenong,1
2131204,Dandenong,1
2131205,Dandenong,1
2131206,Dandenong,1
2131207,Dandenong,1
2131208,Dandenong,1
2131209,Dandenong,1
2131210,Dandenong,1
2131211,Dandenong,1
2131212,Dandenong,1
2131213,Dandenong,1
2131214,Dandenong,1
2131215,Dandenong,1
2131216,Mulgrave,1
2131217,Dandenong,1
2131218,Dandenong,1
2131219,Dandenong,1
2131220,Dandenong,1
2131221,Dandenong,1
2131222,Dandenong,1
2131223,Dandenong,1
2131224,Dandenong,1
2131225,Dandenong,1
2131226,Dandenong,1
2131227,Dandenong,1
2131228,Dandenong,1
2131229,Dandenong,1
2131230,Dandenong,1
2131231,Dandenong,1
2131232,Dandenong,1
2131233,Dandenong,1
2131234,Dandenong,1
2131235,Dandenong,1
2131236,Dandenong,1
2131237,Dandenong,1
2131238,Mulgrave,1
2131239,Dandenong,1
2131240,Dandenong,1
2131241,Dandenong,1
2131242,Mulgrave,1
2131243,Mulgrave,1
2131244,Dandenong,1
2131245,Mulgrave,1
2131246,Mulgrave,1
2131247,Dandenong,1
2131248,Dandenong,1
2131249,Dandenong,1
2131250,Dandenong,1
2131251,Dandenong,1
2131252,Dandenong,1
2131253,Dandenong,1
2131254,Dandenong,1
2131255,Dandenong,1
2131301,Clarinda,1
2131302,Clarinda,1
2131303,Clarinda,1
2131304,Clarinda,1
2131305,Clarinda,1
2131306,Clarinda,1
2131307,Clarinda,1
2131308,Clarinda,1
2131309,Clarinda,1
2131310,Clarinda,1
2131311,Clarinda,1
2131312,Clarinda,1
2131313,Clarinda,1
2131314,Clarinda,1
2131315,Clarinda,1
2131316,Clarinda,1
2131317,Clarinda,1
2131318,Clarinda,1
2131319,Clarinda,1
2131320,Clarinda,1
2131321,Clarinda,1
2131322,Clarinda,1
2131323,Clarinda,1
2131324,Clarinda,1
2131325,Clarinda,0.9746
2131325,Mordialloc,0.0254
2131326,Clarinda,1
2131401,Clarinda,1
2131404,Mordialloc,1
2131405,Mordialloc,1
2131406,Dandenong,1
2131407,Dandenong,1
2131408,Mordialloc,1
2131409,Mordialloc,1
2131410,Mordialloc,1
2131411,Dandenong,1
2131412,Dandenong,1
2131413,Clarinda,1
2131414,Clarinda,1
2131415,Dandenong,1
2131416,Dandenong,1
2131417,Clarinda,1
2131418,Dandenong,1
2131419,Dandenong,1
2131420,Dandenong,1
2131421,Dandenong,1
2131422,Dandenong,1
2131423,Dandenong,1
2131424,Dandenong,1
2131425,Clarinda,1
2131426,Clarinda,1
2131427,Clarinda,1
2131428,Dandenong,1
2131429,Dandenong,1
2131430,Clarinda,1
2131431,Clarinda,1
2131432,Dandenong,1
2131433,Dandenong,1
2131434,Dandenong,1
2131435,Dandenong,1
2131436,Dandenong,1
2131437,Dandenong,1
2131438,Dandenong,1
2131439,Dandenong,1
2131440,Dandenong,1
2131441,Dandenong,1
2131442,Dandenong,1
2131443,Dandenong,1
2131444,Dandenong,1
2131445,Clarinda,1
2131446,Clarinda,1
2131447,Dandenong,0.0767
2131447,Mordialloc,0.9233
2131448,Clarinda,0.0522
2131448,Mordialloc,0.9478
2131449,Dandenong,0.0958
2131449,Mordialloc,0.9042
2131450,Mordialloc,1
2131451,Mordialloc,1
2131452,Mordialloc,1
2131453,Dandenong,0.1762
2131453,Mordialloc,0.8238
2131454,Mordialloc,1
2131455,Mordialloc,1
2131456,Mordialloc,1
2131457,Mordialloc,1
2131458,Mordialloc,1
2131459,Dandenong,0.1995
2131459,Mordialloc,0.8005
2131460,Mordialloc,1
2131461,Mordialloc,1
2131601,Mulgrave,1
2131602,Mulgrave,1
2131603,Mulgrave,1
2131604,Mulgrave,1
2131605,Mulgrave,1
2131606,Mulgrave,1
2131607,Mulgrave,1
2131608,Mulgrave,1
2131609,Mulgrave,1
2131610,Mulgrave,1
2131611,Mulgrave,1
2131612,Mulgrave,1
2131613,Mulgrave,1
2131614,Mulgrave,1
2131615,Mulgrave,1
2131616,Mulgrave,1
2131617,Mulgrave,1
2131618,Mulgrave,1
2131701,Mulgrave,1
2131702,Mulgrave,1
2131703,Mulgrave,1
2131704,Mulgrave,1
2131705,Mulgrave,1
2131706,Mulgrave,1
2131707,Mulgrave,1
2131708,Mulgrave,1
2131709,Mulgrave,1
2131710,Mulgrave,1
2131711,Mulgrave,1
2131712,Mulgrave,1
2131713,Mulgrave,1
2131714,Mulgrave,1
2131715,Mulgrave,1
2131716,Mulgrave,1
2131717,Mulgrave,1
2131718,Mulgrave,1
2131719,Mulgrave,1
2131720,Mulgrave,1
2131721,Mulgrave,1
2131722,Mulgrave,1
2131723,Mulgrave,1
2131724,Mulgrave,1
2131725,Mulgrave,1
2131726,Mulgrave,1
2131727,Mulgrave,1
2131728,Mulgrave,1
2131729,Mulgrave,1
2131730,Mulgrave,1
2131731,Mulgrave,1
2131732,Mulgrave,1
2131733,Clarinda,0.0492
2131733,Mulgrave,0.9508
2131734,Mulgrave,1
2131735,Mulgrave,1
2131736,Mulgrave,1
2131737,Mulgrave,1
2131738,Mulgrave,1
2131739,Mulgrave,1
2131740,Mulgrave,1
2131741,Mulgrave,1
2131742,Mulgrave,1
2131743,Mulgrave,1
2131744,Mulgrave,1
2131745,Mulgrave,1
2131746,Mulgrave,1
2131747,Mulgrave,1
2131748,Mulgrave,1
2131749,Mulgrave,1
2131801,Clarinda,1
2131802,Clarinda,1
2131803,Clarinda,1
2131804,Clarinda,1
2131805,Clarinda,1
2131806,Clarinda,1
2131807,Clarinda,1
2131808,Clarinda,1
2131809,Clarinda,1
2131810,Clarinda,1
2131811,Clarinda,1
2131812,Clarinda,1
2131813,Clarinda,1
2131814,Clarinda,1
2131815,Clarinda,1
2131816,Clarinda,1
2131817,Clarinda,1
2131818,Clarinda,1
2131819,Clarinda,1
2131820,Clarinda,1
2131821,Clarinda,1
2131822,Clarinda,1
2131823,Clarinda,1
2131824,Clarinda,1
2131825,Clarinda,1
2131826,Clarinda,1
2131901,Ashwood,1
2131902,Ashwood,1
2131903,Ashwood,1
2131904,Oakleigh,1
2131905,Ashwood,1
2131906,Ashwood,1
2131907,Ashwood,1
2131908,Ashwood,1
2131909,Ashwood,1
2131910,Ashwood,1
2131911,Ashwood,1
2131912,Ashwood,1
2131913,Ashwood,1
2131914,Ashwood,1
2131915,Ashwood,1
2131916,Ashwood,1
2131917,Ashwood,1
2131918,Ashwood,1
2131919,Ashwood,1
2131920,Ashwood,1
2131921,Ashwood,1
2131922,Ashwood,1
2131923,Ashwood,1
2131924,Ashwood,1
2131925,Ashwood,1
2131926,Ashwood,1
2131927,Ashwood,1
2131928,Ashwood,1
2131929,Ashwood,1
2131930,Oakleigh,1
2131932,Oakleigh,1
2131933,Ashwood,1
2131934,Ashwood,1
2131935,Ashwood,1
2131936,Ashwood,1
2131937,Ashwood,1
2131938,Ashwood,0.6086
2131938,Oakleigh,0.3914
2131939,Oakleigh,1
2131940,Oakleigh,1
2131941,Oakleigh,1
2132001,Oakleigh,1
2132002,Oakleigh,1
2132003,Oakleigh,1
2132004,Oakleigh,1
2132005,Oakleigh,1
2132006,Oakleigh,1
2132007,Oakleigh,1
2132008,Oakleigh,1
2132009,Oakleigh,1
2132010,Oakleigh,1
2132011,Oakleigh,1
2132012,Oakleigh,1
2132013,Oakleigh,1
2132014,Oakleigh,1
2132015,Oakleigh,1
2132016,Oakleigh,1
2132017,Oakleigh,1
2132018,Oakleigh,1
2132019,Oakleigh,1
2132020,Oakleigh,1
2132021,Oakleigh,1
2132022,Oakleigh,1
2132023,Oakleigh,1
2132024,Oakleigh,1
2132025,Oakleigh,1
2132026,Oakleigh,1
2132027,Oakleigh,1
2132029,Oakleigh,1
2132030,Oakleigh,1
2132031,Oakleigh,1
2132032,Oakleigh,1
2132033,Oakleigh,1
2132035,Oakleigh,1
2132036,Oakleigh,1
2132037,Oakleigh,1
2132038,Oakleigh,1
2132039,Oakleigh,1
2132040,Oakleigh,1
2132041,Oakleigh,1
2132042,Oakleigh,1
2132043,Oakleigh,1
2132101,Glen Waverley,1
2132102,Glen Waverley,1
2132103,Glen Waverley,1
2132104,Glen Waverley,1
2132105,Glen Waverley,1
2132106,Glen Waverley,1
2132107,Glen Waverley,1
2132108,Glen Waverley,1
2132109,Glen Waverley,1
2132110,Glen Waverley,1
2132111,Glen Waverley,1
2132112,Glen Waverley,1
2132113,Glen Waverley,1
2132114,Glen Waverley,1
2132115,Glen Waverley,1
2132116,Glen Waverley,1
2132117,Glen Waverley,1
2132118,Glen Waverley,1
2132119,Glen Waverley,1
2132120,Glen Waverley,1
2132121,Glen Waverley,1
2132122,Glen Waverley,1
2132123,Glen Waverley,1
2132124,Glen Waverley,1
2132125,Glen Waverley,1
2132126,Glen Waverley,1
2132127,Glen Waverley,1
2132128,Glen Waverley,1
2132129,Glen Waverley,1
2132130,Glen Waverley,1
2132131,Glen Waverley,1
2132132,Glen Waverley,1
2132133,Glen Waverley,1
2132134,Glen Waverley,1
2132135,Glen Waverley,1
2132136,Glen Waverley,1
2132137,Glen Waverley,1
2132138,Glen Waverley,1
2132139,Glen Waverley,1
2132140,Glen Waverley,1
2132141,Glen Waverley,1
2132142,Glen Waverley,1
2132143,Glen Waverley,1
2132144,Glen Waverley,1
2132145,Glen Waverley,1
2132146,Glen Waverley,1
2132147,Glen Waverley,1
2132148,Glen Waverley,1
2132149,Glen Waverley,1
2132150,Glen Waverley,1
2132151,Glen Waverley,1
2132152,Glen Waverley,1
2132153,Glen Waverley,1
2132154,Glen Waverley,1
2132201,Glen Waverley,1
2132202,Glen Waverley,1
2132203,Glen Waverley,1
2132204,Glen Waverley,1
2132205,Glen Waverley,1
2132206,Glen Waverley,1
2132207,Glen Waverley,1
2132208,Glen Waverley,1
2132209,Glen Waverley,1
2132210,Glen Waverley,1
2132211,Glen Waverley,1
2132212,Glen Waverley,1
2132213,Glen Waverley,1
2132214,Glen Waverley,1
2132215,Glen Waverley,1
2132216,Glen Waverley,1
2132217,Glen Waverley,1
2132218,Glen Waverley,1
2132219,Glen Waverley,1
2132220,Glen Waverley,1
2132221,Glen Waverley,1
2132222,Glen Waverley,1
2132223,Glen Waverley,1
2132224,Glen Waverley,1
2132225,Glen Waverley,1
2132226,Glen Waverley,1
2132227,Glen Waverley,1
2132228,Glen Waverley,1
2132229,Glen Waverley,1
2132230,Oakleigh,1
2132231,Glen Waverley,1
2132232,Glen Waverley,1
2132233,Glen Waverley,1
2132234,Glen Waverley,1
2132235,Glen Waverley,1
2132236,Glen Waverley,1
2132237,Glen Waverley,1
2132238,Glen Waverley,1
2132239,Glen Waverley,1
2132240,Glen Waverley,1
2132241,Glen Waverley,1
2132242,Glen Waverley,1
2132243,Glen Waverley,1
2132244,Glen Waverley,1
2132245,Glen Waverley,1
2132246,Glen Waverley,1
2132247,Glen Waverley,0.6931
2132247,Oakleigh,0.3069
2132248,Glen Waverley,1
2132249,Glen Waverley,1
2132250,Glen Waverley,1
2132251,Oakleigh,1
2132252,Glen Waverley,1
2132301,Ashwood,1
2132302,Ashwood,1
2132303,Ashwood,1
2132304,Ashwood,1
2132305,Ashwood,1
2132306,Ashwood,1
2132307,Ashwood,1
2132308,Ashwood,1
2132309,Ashwood,1
2132310,Ashwood,1
2132311,Ashwood,1
2132312,Ashwood,1
2132313,Ashwood,1
2132314,Ashwood,1
2132315,Ashwood,1
2132316,Ashwood,1
2132317,Ashwood,1
2132318,Ashwood,1
2132319,Ashwood,1
2132320,Ashwood,1
2132321,Ashwood,1
2132322,Ashwood,1
2132323,Ashwood,1
2132324,Ashwood,1
2132325,Ashwood,1
2132326,Ashwood,1
2132327,Ashwood,1
2132328,Ashwood,1
2132329,Ashwood,1
2132330,Ashwood,1
2132331,Ashwood,1
2132332,Ashwood,1
2132333,Ashwood,1
2132334,Ashwood,1
2132335,Ashwood,1
2132336,Ashwood,1
2132337,Ashwood,1
2132401,Oakleigh,1
2132402,Oakleigh,1
2132403,Ashwood,1
2132404,Ashwood,1
2132405,Ashwood,1
2132406,Ashwood,1
2132407,Ashwood,1
2132408,Ashwood,1
2132409,Ashwood,1
2132410,Ashwood,0.0903
2132410,Oakleigh,0.9097
2132411,Ashwood,1
2132412,Ashwood,1
2132413,Ashwood,1
2132414,Ashwood,1
2132415,Ashwood,1
2132416,Ashwood,1
2132417,Ashwood,1
2132418,Ashwood,1
2132419,Ashwood,1
2132420,Ashwood,1
2132421,Ashwood,1
2132422,Ashwood,1
2132423,Ashwood,1
2132424,Oakleigh,1
2132425,Oakleigh,1
2132426,Oakleigh,1
2132427,Oakleigh,1
2132428,Oakleigh,1
2132429,Oakleigh,1
2132430,Ashwood,1
2132431,Ashwood,1
2132432,Ashwood,1
2132433,Ashwood,1
2132434,Ashwood,1
2132435,Ashwood,1
2132436,Ashwood,1
2132437,Ashwood,1
2132438,Oakleigh,1
2132439,Ashwood,1
2132440,Ashwood,1
2132441,Ashwood,0.6368
2132441,Oakleigh,0.3632
2132501,Mulgrave,1
2132502,Mulgrave,1
2132503,Mulgrave,1
2132504,Mulgrave,1
2132505,Mulgrave,1
2132506,Mulgrave,1
2132507,Mulgrave,1
2132508,Mulgrave,1
2132509,Mulgrave,1
2132510,Mulgrave,1
2132511,Mulgrave,1
2132512,Mulgrave,1
2132513,Mulgrave,1
2132514,Mulgrave,1
2132515,Mulgrave,1
2132516,Mulgrave,1
2132518,Mulgrave,1
2132519,Mulgrave,1
2132520,Mulgrave,1
2132521,Mulgrave,0.9483
2132521,Oakleigh,0.0517
2132522,Mulgrave,1
2132523,Mulgrave,1
2132525,Mulgrave,1
2132526,Mulgrave,1
2132527,Mulgrave,1
2132528,Mulgrave,1
2132529,Mulgrave,1
2132530,Mulgrave,1
2132531,Mulgrave,1
2132532,Mulgrave,1
2132533,Mulgrave,1
2132534,Mulgrave,1
2132535,Mulgrave,1
2132536,Mulgrave,1
2132537,Mulgrave,1
2132538,Mulgrave,1
2132539,Mulgrave,1
2132540,Mulgrave,1
2132541,Mulgrave,1
2132542,Mulgrave,1
2132543,Mulgrave,1
2132544,Mulgrave,1
2132545,Mulgrave,1
2132546,Mulgrave,1
2132547,Mulgrave,1
2132548,Mulgrave,1
2132601,Oakleigh,1
2132602,Oakleigh,1
2132603,Oakleigh,1
2132604,Oakleigh,1
2132605,Oakleigh,1
2132606,Oakleigh,1
2132607,Oakleigh,1
2132608,Oakleigh,1
2132609,Oakleigh,1
2132610,Oakleigh,1
2132611,Oakleigh,1
2132612,Oakleigh,1
2132613,Oakleigh,1
2132614,Oakleigh,1
2132615,Oakleigh,1
2132616,Oakleigh,1
2132617,Oakleigh,1
2132618,Oakleigh,1
2132619,Oakleigh,1
2132620,Oakleigh,1
2132621,Oakleigh,1
2132622,Oakleigh,1
2132623,Oakleigh,1
2132624,Oakleigh,1
2132625,Oakleigh,1
2132626,Oakleigh,1
2132627,Oakleigh,1
2132628,Oakleigh,1
2132629,Oakleigh,1
2132630,Oakleigh,1
2132631,Oakleigh,1
2132632,Oakleigh,1
2132633,Oakleigh,1
2132634,Oakleigh,1
2132635,Oakleigh,1
2132636,Oakleigh,1
2132637,Oakleigh,1
2132638,Oakleigh,1
2132639,Oakleigh,1
2132640,Oakleigh,1
2132641,Oakleigh,1
2132642,Oakleigh,1
2132643,Oakleigh,1
2132644,Oakleigh,1
2132645,Oakleigh,1
2132646,Oakleigh,1
2132647,Oakleigh,1
2132648,Oakleigh,1
2132649,Oakleigh,1
2132650,Oakleigh,1
2132651,Oakleigh,1
2132652,Oakleigh,1
2132653,Oakleigh,1
2132701,Glen Waverley,1
2132702,Glen Waverley,1
2132703,Glen Waverley,1
2132704,Glen Waverley,1
2132705,Glen Waverley,1
2132706,Glen Waverley,1
2132707,Glen Waverley,1
2132708,Glen Waverley,1
2132709,Mulgrave,1
2132710,Glen Waverley,0.0225
2132710,Mulgrave,0.9775
2132711,Mulgrave,1
2132712,Mulgrave,1
2132713,Glen Waverley,1
2132714,Glen Waverley,1
2132715,Glen Waverley,1
2132716,Glen Waverley,1
2132717,Mulgrave,1
2132718,Mulgrave,1
2132719,Mulgrave,1
2132720,Mulgrave,1
2132721,Mulgrave,1
2132722,Mulgrave,1
2132723,Mulgrave,1
2132724,Mulgrave,1
2132725,Mulgrave,1
2132726,Glen Waverley,0.0256
2132726,Mulgrave,0.9744
2132727,Mulgrave,1
2132728,Glen Waverley,1
2132729,Mulgrave,1
2132730,Glen Waverley,1
2132731,Mulgrave,1
2132732,Mulgrave,1
2132733,Mulgrave,1
2132734,Glen Waverley,1
2132735,Glen Waverley,0.036
2132735,Mulgrave,0.964
2132736,Mulgrave,1
2132737,Mulgrave,1
2132738,Mulgrave,1
2132739,Mulgrave,1
2132740,Glen Waverley,1
2132741,Mulgrave,1
2132742,Mulgrave,1
2132743,Mulgrave,1
2132744,Mulgrave,1
2132745,Mulgrave,1
2132746,Mulgrave,1
2132747,Mulgrave,1
2132748,Mulgrave,1
2132801,Laverton,1
2132802,Laverton,1
2132803,Laverton,0.8712
2132803,St Albans,0.1288
2132804,Laverton,0.0716
2132804,St Albans,0.9284
2132805,St Albans,1
2132806,St Albans,1
2132807,Laverton,1
2132808,Laverton,1
2132809,Laverton,1
2132810,Laverton,1
2132811,Laverton,1
2132812,Laverton,1
2132813,Laverton,1
2132814,Laverton,1
2132815,Laverton,1
2132816,Laverton,1
2132817,Laverton,0.8466
2132817,St Albans,0.1534
2132818,Laverton,1
2132819,Laverton,1
2132901,St Albans,1
2132902,St Albans,1
2132903,St Albans,1
2132904,St Albans,1
2132905,St Albans,1
2132906,St Albans,1
2132907,St Albans,1
2132908,St Albans,1
2132909,St Albans,1
2132910,St Albans,1
2132911,St Albans,1
2132912,St Albans,1
2132913,St Albans,1
2132914,St Albans,1
2132915,St Albans,1
2132916,St Albans,1
2132917,St Albans,1
2132918,St Albans,1
2132919,St Albans,1
2133001,Kororoit,1
2133002,Kororoit,1
2133003,Kororoit,1
2133004,Kororoit,1
2133005,Kororoit,1
2133006,Kororoit,1
2133007,Kororoit,1
2133009,Laverton,1
2133010,Kororoit,0.9066
2133010,Laverton,0.0934
2133011,Kororoit,0.9125
2133011,Laverton,0.0422
2133011,St Albans,0.0453
2133012,Kororoit,1
2133013,Kororoit,1
2133014,Kororoit,1
2133015,Kororoit,1
2133016,Kororoit,1
2133017,Kororoit,1
2133018,Kororoit,1
2133019,Kororoit,1
2133020,Kororoit,1
2133022,Kororoit,1
2133023,Kororoit,1
2133024,Kororoit,1
2133028,Kororoit,1
2133029,Kororoit,1
2133030,Kororoit,1
2133031,Kororoit,1
2133032,Kororoit,1
2133033,Kororoit,1
2133034,Kororoit,1
2133035,Kororoit,1
2133036,Kororoit,1
2133037,Kororoit,1
2133038,Kororoit,1
2133039,Kororoit,1
2133040,Kororoit,1
2133041,Kororoit,1
2133042,Kororoit,1
2133043,Kororoit,1
2133044,Kororoit,1
2133045,Kororoit,0.037
2133045,St Albans,0.963
2133047,Kororoit,1
2133048,Kororoit,0.9662
2133048,Laverton,0.0338
2133049,Kororoit,1
2133050,Kororoit,1
2133051,Kororoit,1
2133052,Kororoit,1
2133053,Kororoit,1
2133054,Kororoit,1
2133055,Kororoit,1
2133056,Kororoit,1
2133057,Kororoit,1
2133058,Kororoit,1
2133059,Kororoit,1
2133060,Kororoit,1
2133061,Kororoit,1
2133062,Kororoit,1
2133063,Kororoit,1
2133064,Kororoit,1
2133065,Kororoit,1
2133066,Kororoit,1
2133067,Kororoit,1
2133068,Kororoit,1
2133069,Kororoit,1
2133101,Sydenham,1
2133102,Sydenham,1
2133103,Sydenham,1
2133104,Sydenham,1
2133105,Sydenham,1
2133106,Sydenham,1
2133107,Sydenham,1
2133108,Sydenham,1
2133109,Sydenham,1
2133110,Sydenham,1
2133111,Sydenham,1
2133112,Sydenham,1
2133113,Sydenham,1
2133114,Sydenham,1
2133115,Sydenham,1
2133116,Sydenham,1
2133117,Sydenham,1
2133118,Sydenham,1
2133119,Sydenham,1
2133120,Sydenham,1
2133121,Sydenham,1
2133122,Sydenham,1
2133123,Sydenham,1
2133201,St Albans,1
2133202,St Albans,1
2133203,St Albans,1
2133204,St Albans,1
2133205,St Albans,1
2133206,St Albans,1
2133207,St Albans,1
2133208,St Albans,1
2133209,St Albans,1
2133210,Niddrie,0.0672
2133210,St Albans,0.9328
2133211,St Albans,0.8834
2133211,Sydenham,0.1166
2133212,St Albans,0.9369
2133212,Sydenham,0.0631
2133213,St Albans,1
2133214,St Albans,1
2133215,Niddrie,0.2662
2133215,St Albans,0.7338
2133216,Niddrie,0.3362
2133216,St Albans,0.6638
2133217,St Albans,0.9519
2133217,Sydenham,0.0481
2133218,St Albans,1
2133219,St Albans,1
2133220,Niddrie,0.0259
2133220,St Albans,0.9741
2133221,St Albans,0.9426
2133221,Sydenham,0.0574
2133222,St Albans,1
2133223,St Albans,0.9509
2133223,Sydenham,0.0491
2133224,St Albans,1
2133225,St Albans,1
2133226,St Albans,1
2133227,St Albans,1
2133228,St Albans,1
2133229,St Albans,1
2133230,St Albans,1
2133231,St Albans,1
2133232,St Albans,1
2133233,St Albans,1
2133234,St Albans,1
2133235,St Albans,1
2133236,St Albans,1
2133237,St Albans,1
2133238,St Albans,1
2133239,St Albans,1
2133240,St Albans,1
2133301,Kororoit,1
2133302,Kororoit,1
2133303,Kororoit,1
2133304,Kororoit,1
2133305,Kororoit,1
2133306,Kororoit,1
2133307,Kororoit,1
2133308,Kororoit,1
2133309,Kororoit,1
2133310,Kororoit,1
2133311,Kororoit,1
2133312,Kororoit,1
