SA1_CODE21,Electorate,proportion
11004120549,New England,1
11004120550,New England,1
11004120551,New England,1
11004120552,New England,1
11004120553,New England,1
11004120554,New England,1
11101120601,Shortland,1
11101120602,Shortland,1
11101120603,Shortland,1
11101120604,Shortland,1
11101120605,Shortland,1
11101120606,Shortland,1
11101120607,Shortland,1
11101120608,Shortland,1
11101120609,Shortland,1
11101120610,Shortland,1
11101120611,Shortland,1
11101120612,Shortland,1
11101120613,Shortland,1
11101120614,Shortland,1
11101120615,Shortland,1
11101120616,Shortland,1
11101120617,Shortland,1
11101120618,Shortland,1
11101120619,Shortland,1
11101120620,Shortland,1
11101120621,Shortland,1
11101120622,Shortland,1
11101120623,Shortland,1
11101120624,Shortland,1
11101120625,Shortland,1
11101120626,Shortland,1
11101120627,Shortland,1
11101120628,Shortland,1
11101120629,Shortland,1
11101120630,Shortland,1
11101120631,Shortland,1
11101120632,Shortland,1
11101120633,Shortland,1
11101120634,Shortland,1
11101120635,Shortland,1
11101120636,Shortland,1
11101120637,Shortland,1
11101120638,Shortland,1
11101120639,Shortland,1
11101120640,Shortland,1
11101120641,Shortland,1
11101120642,Shortland,1
11101120701,Shortland,1
11101120702,Shortland,1
11101120703,Shortland,1
11101120704,Shortland,1
11101120705,Shortland,1
11101120706,Shortland,1
11101120707,Shortland,1
11101120708,Shortland,1
11101120709,Shortland,1
11101120710,Shortland,1
11101120711,Shortland,1
11101120712,Shortland,1
11101120713,Shortland,1
11101120714,Shortland,1
11101120715,Shortland,1
11101120716,Shortland,1
11101120801,Shortland,1
11101120802,Shortland,1
11101120803,Shortland,1
11101120804,Shortland,1
11101120806,Shortland,1
11101120807,Shortland,1
11101120808,Shortland,1
11101120809,Shortland,1
11101120810,Shortland,1
11101120811,Shortland,1
11101120812,Shortland,1
11101120813,Shortland,1
11101120814,Shortland,1
11101120815,Shortland,1
11101120816,Shortland,1
11101120817,Shortland,1
11101120818,Shortland,1
11101120819,Shortland,1
11101120820,Shortland,1
11101120821,Shortland,1
11101120822,Shortland,1
11101120823,Shortland,1
11101120824,Shortland,1
11101120825,Shortland,1
11101120826,Shortland,1
11101120827,Shortland,1
11101120828,Shortland,1
11101120829,Shortland,1
11101120830,Shortland,1
11101120831,Shortland,1
11101120832,Shortland,1
11101120833,Shortland,1
11101120834,Shortland,1
11101120835,Shortland,1
11101120836,Shortland,1
11101120837,Shortland,1
11101120838,Shortland,1
11101120839,Shortland,1
11101120840,Shortland,1
11101120841,Shortland,1
11101120842,Shortland,1
11101120844,Shortland,1
11101120845,Shortland,1
11101120846,Shortland,1
11101120847,Shortland,1
11101120848,Shortland,1
11101120849,Shortland,1
11101120850,Shortland,1
11101120851,Shortland,1
11101120852,Shortland,1
11101120853,Shortland,1
11101120854,Shortland,1
11101120855,Shortland,1
11101120856,Shortland,1
11101120857,Shortland,1
11101120858,Shortland,1
11101120859,Shortland,1
11101120860,Shortland,1
11101120861,Shortland,1
11101120862,Shortland,1
11101120863,Shortland,1
11101120864,Shortland,1
11101120865,Shortland,1
11101120866,Shortland,1
11101120867,Shortland,1
11101120868,Shortland,1
11101120869,Shortland,1
11101120870,Shortland,1
11101120871,Shortland,1
11101120901,Shortland,1
11101120902,Shortland,1
11101120903,Shortland,1
11101120904,Shortland,1
11101120905,Shortland,1
11101120906,Shortland,1
11101120907,Hunter,0.091227007
11101120907,Shortland,0.908772993
11101120908,Newcastle,0.080510507
11101120908,Shortland,0.919489493
11101120909,Shortland,1
11101120910,Shortland,1
11101120911,Shortland,1
11101120912,Shortland,1
11101120913,Shortland,1
11101120914,Shortland,1
11101120915,Shortland,1
11101120916,Shortland,1
11101120917,Shortland,1
11101120918,Shortland,1
11101120919,Shortland,1
11101120920,Newcastle,1
11101120921,Shortland,1
11101120922,Shortland,1
11101120923,Shortland,1
11101120924,Shortland,1
11101120925,Shortland,1
11101120926,Shortland,1
11101120927,Shortland,1
11101120928,Shortland,1
11101120929,Shortland,1
11101120930,Shortland,1
11101120931,Shortland,1
11101120932,Shortland,1
11101120933,Shortland,1
11101120934,Shortland,1
11101120935,Shortland,1
11101120936,Shortland,1
11101120937,Shortland,1
11101120938,Shortland,1
11101120939,Shortland,1
11101120940,Shortland,1
11101120941,Shortland,1
11101120942,Newcastle,1
11101120943,Newcastle,1
11101120944,Newcastle,1
11101120945,Newcastle,1
11101120946,Newcastle,1
11101120947,Shortland,1
11101120948,Shortland,1
11101120949,Shortland,1
11101120950,Shortland,1
11101120951,Newcastle,1
11101120952,Shortland,1
11101120953,Shortland,1
11101120954,Shortland,1
11101120955,Newcastle,1
11101120956,Newcastle,1
11101121001,Shortland,1
11101121002,Shortland,1
11101121003,Shortland,1
11101121004,Shortland,1
11101121005,Shortland,1
11101121006,Shortland,1
11101121007,Shortland,1
11101121008,Shortland,1
11101121010,Shortland,1
11101121011,Shortland,1
11101121012,Shortland,1
11101121013,Shortland,1
11101121014,Shortland,1
11101121015,Shortland,1
11101121016,Shortland,1
11101121017,Shortland,1
11101121018,Shortland,1
11101121019,Shortland,1
11101121020,Shortland,1
11101121021,Shortland,1
11101121022,Shortland,1
11101121023,Shortland,1
11101121024,Shortland,1
11101121101,Shortland,1
11101121102,Shortland,1
11101121103,Shortland,1
11101121104,Shortland,1
11101121105,Shortland,1
11101121106,Shortland,1
11101121107,Shortland,1
11101121108,Shortland,1
11101121109,Shortland,1
11101121110,Shortland,1
11101121201,Shortland,1
11101121202,Shortland,1
11101121203,Shortland,1
11101121204,Shortland,1
11101121205,Shortland,1
11101121206,Shortland,1
11101121207,Shortland,1
11101121208,Shortland,1
11101121209,Shortland,1
11101121210,Shortland,1
11101121212,Shortland,1
11101121213,Shortland,1
11101121215,Shortland,1
11101121216,Shortland,1
11101121217,Shortland,1
11101121218,Shortland,1
11101121219,Shortland,1
11101121220,Shortland,1
11101121222,Shortland,1
11101121223,Shortland,1
11101121224,Shortland,1
11101121225,Shortland,1
11101121226,Shortland,1
11101121227,Shortland,1
11101121228,Shortland,1
11101121229,Shortland,1
11101121230,Shortland,1
11101121231,Shortland,1
11101121232,Shortland,1
11101121233,Shortland,1
11101121234,Shortland,1
11101121235,Shortland,1
11101121236,Shortland,1
11101121237,Shortland,1
11101121238,Shortland,1
11101121301,Shortland,1
11101121302,Shortland,1
11101121303,Shortland,1
11101121304,Shortland,1
11101121305,Shortland,1
11101121306,Shortland,1
11101121307,Shortland,1
11101121308,Shortland,1
11101121309,Shortland,1
11101121310,Shortland,1
11101121311,Shortland,1
11101121312,Shortland,1
11101121313,Shortland,1
11101121314,Shortland,1
11101121315,Shortland,1
11101121316,Shortland,1
11101121317,Shortland,1
11101121318,Shortland,1
11101121319,Shortland,1
11101121320,Shortland,1
11101121321,Shortland,1
11101121322,Shortland,1
11101121323,Shortland,1
11101121324,Shortland,1
11101121325,Shortland,1
11101121326,Shortland,1
11101121327,Shortland,1
11101121328,Shortland,1
11101121329,Shortland,1
11101121330,Shortland,1
11101121401,Shortland,1
11101121402,Shortland,1
11101121403,Shortland,1
11101121404,Shortland,1
11101121405,Shortland,1
11101121406,Shortland,1
11101121407,Shortland,1
11101121408,Shortland,1
11101121409,Shortland,1
11101121410,Shortland,1
11101121411,Shortland,1
11101121412,Shortland,1
11101121413,Shortland,1
11101121414,Shortland,1
11101121415,Shortland,1
11101121416,Shortland,1
11101121417,Shortland,1
11101121419,Shortland,1
11101121420,Shortland,1
11101121421,Shortland,1
11101121422,Shortland,1
11101121423,Shortland,1
11101121424,Shortland,1
11101121425,Shortland,1
11101121426,Shortland,1
11101121427,Shortland,1
11101121428,Shortland,1
11101121429,Shortland,1
11101121430,Shortland,1
11101121431,Shortland,1
11101121432,Shortland,1
11101121433,Shortland,1
11101121435,Shortland,1
11101121436,Shortland,1
11101121437,Shortland,1
11101121438,Shortland,1
11102121501,Hunter,1
11102121502,Hunter,1
11102121503,Hunter,1
11102121504,Hunter,1
11102121505,Hunter,1
11102121506,Hunter,1
11102121507,Hunter,1
11102121508,Hunter,1
11102121509,Hunter,1
11102121510,Hunter,1
11102121511,Hunter,1
11102121512,Hunter,1
11102121513,Hunter,1
11102121514,Hunter,1
11102121515,Hunter,1
11102121516,Hunter,1
11102121517,Hunter,1
11102121518,Hunter,1
11102121519,Hunter,1
11102121520,Hunter,1
11102121521,Hunter,1
11102121522,Hunter,1
11102121523,Hunter,1
11102121524,Hunter,1
11102121525,Hunter,1
11102121601,Hunter,1
11102121602,Hunter,1
11102121603,Hunter,1
11102121604,Hunter,1
11102121605,Hunter,1
11102121606,Hunter,1
11102121607,Hunter,1
11102121608,Hunter,1
11102121609,Hunter,1
11102121610,Hunter,1
11102121611,Hunter,1
11102121612,Hunter,1
11102121613,Hunter,1
11102121614,Hunter,1
11102121615,Hunter,1
11102121616,Hunter,1
11102121617,Hunter,1
11102121701,Hunter,1
11102121702,Hunter,1
11102121703,Hunter,1
11102121704,Hunter,1
11102121705,Hunter,1
11102121706,Hunter,1
11102121707,Hunter,1
11102121708,Hunter,1
11102121709,Hunter,1
11102121710,Hunter,1
11102121711,Hunter,1
11102121714,Hunter,1
11102121718,Hunter,1
11102121719,Hunter,1
11102121720,Hunter,1
11102121721,Hunter,1
11102121722,Hunter,1
11102121723,Hunter,1
11102121724,Hunter,1
11102121727,Newcastle,0.264862045
11102121727,Hunter,0.735137955
11102121729,Hunter,1
11102121730,Hunter,1
11102121731,Hunter,1
11102121732,Hunter,1
11102121734,Hunter,1
11102121736,Hunter,1
11102121737,Hunter,1
11102121738,Hunter,1
11102121739,Hunter,1
11102121740,Hunter,1
11102121741,Hunter,1
11102121742,Hunter,1
11102121743,Hunter,1
11102121744,Hunter,1
11102121745,Hunter,1
11102121746,Hunter,1
11102121747,Hunter,1
11102121748,Hunter,1
11102121749,Hunter,1
11102121750,Hunter,1
11102121801,Hunter,1
11102121803,Hunter,1
11102121804,Hunter,1
11102121805,Hunter,1
11102121807,Hunter,1
11102121809,Hunter,1
11102121810,Hunter,1
11102121811,Hunter,1
11102121812,Hunter,1
11102121813,Hunter,1
11102121814,Hunter,1
11102121815,Hunter,1
11102121816,Hunter,1
11102121817,Hunter,1
11102121819,Hunter,1
11102121820,Hunter,1
11102121822,Hunter,1
11102121823,Hunter,1
11102121824,Hunter,1
11102121825,Hunter,1
11102121827,Hunter,1
11102121828,Hunter,1
11102121829,Hunter,1
11102121830,Hunter,1
11102121831,Hunter,1
11102121832,Hunter,1
11102121833,Hunter,1
11102121835,Hunter,1
11102121836,Hunter,1
11102121837,Hunter,1
11102121838,Hunter,1
11102121839,Hunter,1
11102121840,Hunter,1
11102121841,Hunter,1
11102121842,Hunter,1
11102121843,Hunter,1
11102121844,Hunter,1
11102121845,Hunter,1
11102121846,Hunter,1
11102121847,Hunter,1
11102121848,Hunter,1
11102121849,Hunter,1
11102121850,Hunter,1
11102121851,Hunter,1
11102121852,Hunter,1
11102121853,Hunter,1
11102121854,Hunter,1
11102121855,Hunter,1
11102121856,Hunter,1
11102121901,Hunter,1
11102121902,Hunter,1
11102121903,Hunter,1
11102121904,Hunter,1
11102121905,Hunter,1
11102121906,Hunter,1
11102121907,Hunter,1
11102121908,Hunter,1
11102121909,Hunter,1
11102121910,Hunter,1
11102121911,Hunter,1
11102121912,Hunter,1
11102121913,Hunter,1
11102121914,Hunter,1
11102121915,Hunter,1
11102121916,Hunter,1
11102121917,Hunter,1
11102121918,Hunter,1
11102121919,Hunter,1
11102121921,Hunter,1
11102121922,Hunter,1
11102121923,Hunter,1
11102121924,Hunter,1
11102121925,Hunter,1
11102121926,Hunter,1
11102121927,Hunter,1
11102121929,Hunter,1
11102121930,Hunter,1
11102121931,Hunter,1
11102121933,Hunter,1
11102121934,Hunter,1
11102121935,Hunter,1
11102121936,Hunter,1
11102121937,Hunter,1
11102121938,Hunter,1
11102121939,Hunter,1
11102121940,Hunter,1
11102121941,Hunter,1
11102121942,Hunter,1
11102121943,Hunter,1
11102121944,Hunter,1
11102122001,Hunter,1
11102122002,Hunter,1
11102122003,Hunter,1
11102122004,Hunter,1
11102122005,Hunter,1
11102122006,Hunter,1
11102122007,Hunter,1
11102122009,Hunter,1
11102122010,Hunter,1
11102122011,Hunter,1
11102122012,Hunter,1
11102122013,Hunter,1
11102122014,Hunter,1
11102122015,Hunter,1
11102122016,Hunter,1
11102122017,Hunter,1
11102122018,Hunter,1
11102122019,Hunter,1
11102122020,Hunter,1
11102122021,Hunter,1
11102122022,Hunter,1
11102122023,Shortland,1
11102122024,Hunter,1
11102122101,Hunter,1
11102122102,Hunter,1
11102122103,Paterson,0.374829692
11102122103,Hunter,0.625170308
11102122104,Hunter,1
11102122105,Hunter,1
11102122106,Hunter,1
11102122107,Hunter,1
11102122108,Hunter,1
11102122109,Hunter,1
11102122110,Hunter,1
11102122111,Hunter,1
11102122112,Hunter,1
11102122113,Hunter,1
11102122114,Hunter,1
11102122115,Hunter,1
11102122116,Hunter,1
11102122117,Hunter,1
11102122118,Hunter,1
11102122119,Hunter,1
11102122120,Hunter,1
11103122201,Newcastle,1
11103122202,Newcastle,1
11103122203,Newcastle,1
11103122204,Newcastle,1
11103122205,Newcastle,1
11103122206,Newcastle,1
11103122207,Newcastle,1
11103122208,Newcastle,1
11103122209,Newcastle,1
11103122210,Newcastle,1
11103122211,Newcastle,1
11103122212,Newcastle,1
11103122213,Newcastle,1
11103122214,Newcastle,1
11103122215,Newcastle,1
11103122216,Newcastle,1
11103122217,Newcastle,1
11103122218,Newcastle,1
11103122219,Newcastle,1
11103122220,Newcastle,1
11103122221,Newcastle,1
11103122222,Newcastle,1
11103122223,Newcastle,1
11103122224,Newcastle,1
11103122225,Newcastle,1
11103122226,Shortland,1
11103122227,Shortland,1
11103122228,Shortland,1
11103122229,Shortland,1
11103122230,Shortland,1
11103122231,Shortland,1
11103122232,Newcastle,1
11103122233,Newcastle,1
11103122234,Newcastle,1
11103122235,Newcastle,1
11103122236,Newcastle,1
11103122237,Newcastle,1
11103122238,Newcastle,1
11103122239,Newcastle,1
11103122240,Newcastle,1
11103122301,Paterson,1
11103122302,Paterson,1
11103122303,Paterson,1
11103122304,Paterson,1
11103122306,Paterson,1
11103122307,Paterson,1
11103122308,Paterson,1
11103122309,Paterson,1
11103122310,Paterson,1
11103122311,Paterson,1
11103122312,Paterson,1
11103122313,Paterson,1
11103122314,Paterson,1
11103122315,Paterson,1
11103122316,Paterson,0.290315592
11103122316,Newcastle,0.709684408
11103122317,Paterson,1
11103122318,Paterson,1
11103122319,Paterson,1
11103122320,Paterson,1
11103122321,Paterson,1
11103122322,Paterson,1
11103122323,Paterson,1
11103122324,Paterson,1
11103122325,Paterson,1
11103122401,Newcastle,1
11103122402,Newcastle,1
11103122403,Newcastle,1
11103122404,Newcastle,1
11103122405,Newcastle,1
11103122406,Newcastle,1
11103122407,Newcastle,1
11103122408,Newcastle,1
11103122409,Newcastle,1
11103122410,Newcastle,1
11103122411,Newcastle,1
11103122412,Newcastle,1
11103122413,Newcastle,1
11103122414,Newcastle,1
11103122415,Newcastle,1
11103122416,Newcastle,1
11103122417,Newcastle,1
11103122418,Newcastle,1
11103122419,Newcastle,1
11103122420,Newcastle,1
11103122421,Newcastle,1
11103122422,Newcastle,1
11103122423,Newcastle,1
11103122424,Newcastle,1
11103122425,Newcastle,1
11103122426,Newcastle,1
11103122427,Newcastle,1
11103122428,Newcastle,1
11103122429,Newcastle,1
11103122430,Newcastle,1
11103122431,Newcastle,1
11103122432,Newcastle,1
11103122501,Newcastle,1
11103122502,Newcastle,1
11103122503,Newcastle,1
11103122504,Newcastle,1
11103122505,Newcastle,1
11103122506,Newcastle,1
11103122507,Newcastle,1
11103122508,Newcastle,1
11103122509,Newcastle,1
11103122510,Newcastle,1
11103122511,Newcastle,1
11103122512,Newcastle,1
11103122513,Newcastle,1
11103122514,Newcastle,1
11103122515,Newcastle,1
11103122516,Newcastle,1
11103122517,Newcastle,1
11103122518,Newcastle,1
11103122519,Newcastle,1
11103122520,Newcastle,1
11103122521,Newcastle,1
11103122522,Newcastle,1
11103122523,Newcastle,1
11103122524,Newcastle,1
11103122525,Newcastle,1
11103122526,Newcastle,1
11103122527,Newcastle,1
11103122528,Newcastle,1
11103122529,Newcastle,1
11103122530,Newcastle,1
11103122531,Newcastle,1
11103122532,Newcastle,1
11103122533,Newcastle,1
11103122534,Newcastle,1
11103122535,Newcastle,1
11103122536,Newcastle,1
11103122537,Newcastle,1
11103122538,Newcastle,1
11103122539,Newcastle,1
11103122540,Newcastle,1
11103122541,Newcastle,1
11103122542,Newcastle,1
11103122543,Newcastle,1
11103122601,Newcastle,1
11103122602,Newcastle,1
11103122603,Newcastle,1
11103122604,Newcastle,1
11103122605,Newcastle,1
11103122606,Newcastle,1
11103122608,Newcastle,1
11103122609,Newcastle,1
11103122610,Newcastle,1
11103122611,Newcastle,1
11103122613,Newcastle,1
11103122614,Newcastle,1
11103122615,Newcastle,1
11103122616,Newcastle,1
11103122617,Newcastle,1
11103122618,Newcastle,1
11103122619,Newcastle,1
11103122620,Newcastle,1
11103122621,Newcastle,1
11103122622,Newcastle,1
11103122623,Newcastle,1
11103122624,Newcastle,1
11103122625,Newcastle,1
11103122626,Newcastle,1
11103122627,Newcastle,1
11103122628,Newcastle,1
11103122629,Newcastle,1
11103122631,Newcastle,1
11103122632,Newcastle,1
11103122633,Newcastle,1
11103122634,Newcastle,1
11103122635,Newcastle,1
11103122636,Newcastle,1
11103122637,Newcastle,1
11103122638,Newcastle,1
11103122639,Newcastle,1
11103122640,Newcastle,1
11103122641,Newcastle,1
11103122642,Newcastle,1
11103122701,Newcastle,1
11103122702,Newcastle,1
11103122703,Newcastle,1
11103122704,Newcastle,1
11103122705,Newcastle,1
11103122706,Newcastle,1
11103122707,Newcastle,1
11103122708,Newcastle,1
11103122709,Newcastle,1
11103122710,Newcastle,1
11103122711,Newcastle,1
11103122712,Newcastle,1
11103122713,Newcastle,1
11103122714,Newcastle,1
11103122715,Newcastle,1
11103122716,Newcastle,1
11103122717,Newcastle,1
11103122718,Newcastle,1
11103122719,Newcastle,1
11103122720,Newcastle,1
11103122721,Newcastle,1
11103122722,Newcastle,1
11103122723,Newcastle,1
11103122724,Newcastle,1
11103122725,Newcastle,1
11103122726,Newcastle,1
11103122727,Newcastle,1
11103122728,Newcastle,1
11103122729,Newcastle,1
11103122730,Newcastle,1
11103122731,Newcastle,1
11103122732,Newcastle,1
11103122733,Newcastle,1
11103122734,Newcastle,1
11103122735,Newcastle,1
11103122736,Newcastle,1
11103122801,Newcastle,1
11103122802,Newcastle,1
